id,begin,end,phone_goodness,phone_id,word_interval_id,utterance_id
135,2.819999933242798,2.930000066757202,-44.278778076171875,61,54,1008
136,2.930000066757202,3.069999933242798,-48.75187301635742,92,55,1008
137,3.069999933242798,3.1600000858306885,-51.84113311767578,65,55,1008
138,3.1600000858306885,3.200000047683716,-57.53065490722656,88,55,1008
139,3.200000047683716,3.309999942779541,-61.3410758972168,48,55,1008
140,3.309999942779541,3.430000066757202,-61.8296012878418,83,55,1008
141,3.430000066757202,3.619999885559082,-58.96997833251953,14,55,1008
142,3.619999885559082,3.958437442779541,-37.20842361450195,2,56,1008
143,0.0,0.20999999344348907,-42.75540542602539,2,57,1009
144,0.20999999344348907,0.5799999833106995,-49.29986572265625,3,58,1009
145,0.5799999833106995,1.3212499618530273,-38.768035888671875,2,59,1009
146,0.0,0.28999999165534973,-41.8448486328125,2,60,101
147,0.28999999165534973,0.8199999928474426,-57.489131927490234,3,61,101
148,0.8199999928474426,1.4447499513626099,-30.654138565063477,2,62,101
149,0.0,0.27000001072883606,-40.929351806640625,2,63,1010
150,0.27000001072883606,0.38999998569488525,-56.411407470703125,13,64,1010
151,0.38999998569488525,0.550000011920929,-43.47430419921875,62,64,1010
152,0.550000011920929,0.6700000166893005,-63.643863677978516,53,64,1010
153,0.6700000166893005,0.7300000190734863,-57.260005950927734,47,64,1010
154,0.7300000190734863,1.0199999809265137,-35.845333099365234,18,64,1010
155,1.0199999809265137,1.0499999523162842,-62.685028076171875,84,64,1010
156,1.0499999523162842,1.869687557220459,-32.1914176940918,2,65,1010
157,0.0,0.2800000011920929,-45.840179443359375,2,66,1011
158,0.2800000011920929,0.3400000035762787,-59.2126350402832,56,67,1011
159,0.3400000035762787,0.36000001430511475,-62.34809112548828,62,67,1011
160,0.36000001430511475,0.38999998569488525,-63.208805084228516,45,67,1011
161,0.38999998569488525,0.41999998688697815,-59.73289489746094,70,68,1011
162,0.41999998688697815,0.46000000834465027,-52.01348876953125,8,68,1011
163,0.46000000834465027,0.5600000023841858,-50.831573486328125,6,68,1011
164,0.5600000023841858,0.5899999737739563,-52.56132888793945,45,68,1011
165,0.5899999737739563,0.7200000286102295,-38.95167541503906,9,69,1011
166,0.7200000286102295,0.9700000286102295,-46.630069732666016,83,69,1011
167,0.9700000286102295,1.2300000190734863,-54.08042907714844,84,69,1011
168,1.2300000190734863,1.7400000095367432,-37.58719253540039,2,70,1011
169,1.7400000095367432,1.75,-50.99049758911133,59,71,1011
170,1.75,1.809999942779541,-63.807430267333984,97,71,1011
171,1.809999942779541,1.9800000190734863,-62.36952209472656,11,72,1011
172,1.9800000190734863,2.0799999237060547,-36.613731384277344,18,72,1011
173,2.0799999237060547,2.140000104904175,-43.23564147949219,32,72,1011
174,2.140000104904175,2.200000047683716,-45.33604049682617,56,73,1011
175,2.200000047683716,2.240000009536743,-53.595985412597656,83,73,1011
176,2.240000009536743,2.2699999809265137,-57.84091567993164,16,73,1011
177,2.2699999809265137,2.380000114440918,-64.00550079345703,59,74,1011
178,2.380000114440918,2.5199999809265137,-41.13779067993164,83,74,1011
179,2.5199999809265137,2.8399999141693115,-46.057342529296875,32,74,1011
180,2.8399999141693115,3.107374906539917,-32.48276901245117,2,75,1011
181,0.0,0.1599999964237213,-37.348777770996094,2,76,1012
182,0.1599999964237213,0.25999999046325684,-53.955406188964844,88,77,1012
183,0.25999999046325684,0.3499999940395355,-41.95240783691406,73,77,1012
184,0.3499999940395355,0.4300000071525574,-69.08528137207031,40,77,1012
185,0.4300000071525574,1.2738125324249268,-38.335838317871094,2,78,1012
186,0.0,0.23999999463558197,-31.8962459564209,2,79,1013
187,0.23999999463558197,0.4000000059604645,-45.48594284057617,92,80,1013
188,0.4000000059604645,0.5299999713897705,-34.98876953125,24,80,1013
189,0.5299999713897705,0.5799999833106995,-42.99201965332031,57,81,1013
190,0.5799999833106995,0.6600000262260437,-52.95787811279297,70,82,1013
191,0.6600000262260437,0.7900000214576721,-44.9466552734375,20,83,1013
192,0.7900000214576721,0.8399999737739563,-48.77303695678711,88,83,1013
193,0.8399999737739563,0.9200000166893005,-41.72421646118164,73,83,1013
194,0.9200000166893005,0.949999988079071,-58.640079498291016,35,83,1013
195,0.949999988079071,1.0,-66.40077209472656,46,83,1013
196,1.0,1.1399999856948853,-59.56708526611328,48,84,1013
197,1.1399999856948853,1.25,-43.70119857788086,25,84,1013
198,1.25,1.3799999952316284,-61.8807373046875,46,84,1013
199,1.3799999952316284,1.6399999856948853,-46.82328414916992,72,84,1013
200,1.6399999856948853,2.360687494277954,-28.90004539489746,2,85,1013
201,0.0,0.23000000417232513,-29.940271377563477,2,86,1014
202,0.23000000417232513,0.38999998569488525,-47.09115982055664,57,87,1014
203,0.38999998569488525,0.5400000214576721,-39.79581832885742,73,87,1014
204,0.5400000214576721,0.6700000166893005,-52.97685241699219,8,87,1014
205,0.6700000166893005,1.4543750286102295,-36.06720733642578,2,88,1014
206,0.0,0.33000001311302185,-44.21243667602539,16,89,1015
207,0.33000001311302185,0.4300000071525574,-41.715431213378906,83,89,1015
208,0.4300000071525574,0.5400000214576721,-51.80921936035156,44,89,1015
209,0.5400000214576721,0.5899999737739563,-45.10503005981445,83,90,1015
210,0.5899999737739563,0.7099999785423279,-43.12517166137695,57,90,1015
211,0.7099999785423279,0.800000011920929,-54.64352035522461,70,91,1015
212,0.800000011920929,0.9800000190734863,-38.59503936767578,20,92,1015
213,0.9800000190734863,1.0199999809265137,-53.332401275634766,88,92,1015
214,1.0199999809265137,1.1699999570846558,-32.07029342651367,5,92,1015
215,1.1699999570846558,1.2100000381469727,-44.671688079833984,83,92,1015
216,1.2100000381469727,1.2999999523162842,-56.315711975097656,61,92,1015
217,1.2999999523162842,1.3899999856948853,-61.01502990722656,41,93,1015
218,1.3899999856948853,1.5399999618530273,-43.644554138183594,58,93,1015
219,1.5399999618530273,1.9800000190734863,-42.01744079589844,35,93,1015
220,1.9800000190734863,2.006124973297119,-48.01449966430664,2,94,1015
221,0.0,0.28999999165534973,-35.86423110961914,2,95,1016
222,0.28999999165534973,0.36000001430511475,-46.736724853515625,16,96,1016
223,0.36000001430511475,0.4699999988079071,-41.51624298095703,25,96,1016
224,0.4699999988079071,0.6399999856948853,-43.41571044921875,38,97,1016
225,0.6399999856948853,0.800000011920929,-37.76103210449219,18,97,1016
226,0.800000011920929,0.9399999976158142,-51.67687225341797,44,97,1016
227,0.9399999976158142,1.0399999618530273,-40.805755615234375,83,97,1016
228,1.0399999618530273,1.149999976158142,-53.50914001464844,44,97,1016
229,1.149999976158142,1.25,-55.79377365112305,56,98,1016
230,1.25,1.309999942779541,-43.92469787597656,63,98,1016
231,1.309999942779541,1.350000023841858,-53.44477844238281,57,98,1016
232,1.350000023841858,1.409999966621399,-50.71060562133789,70,99,1016
233,1.409999966621399,1.4800000190734863,-47.70945358276367,33,100,1016
234,1.4800000190734863,1.5800000429153442,-44.15947723388672,83,100,1016
235,1.5800000429153442,1.6399999856948853,-39.63267135620117,88,100,1016
236,1.6399999856948853,1.850000023841858,-38.188934326171875,64,100,1016
237,1.850000023841858,2.0,-57.65497970581055,101,100,1016
238,2.0,2.417062520980835,-48.32060623168945,2,101,1016
239,0.0,0.25,-36.28947448730469,2,102,1017
240,0.25,0.4699999988079071,-42.31415939331055,44,103,1017
241,0.4699999988079071,0.5699999928474426,-49.311256408691406,73,103,1017
242,0.5699999928474426,0.6399999856948853,-68.7868881225586,45,103,1017
243,0.6399999856948853,1.6336250305175781,-37.5811653137207,2,104,1017
244,0.0,0.49000000953674316,-30.832618713378906,2,105,1018
245,0.49000000953674316,0.9200000166893005,-52.544734954833984,3,106,1018
246,0.9200000166893005,1.7280625104904175,-31.576644897460938,2,107,1018
247,0.0,0.28999999165534973,-43.81925582885742,2,108,1019
248,0.28999999165534973,0.49000000953674316,-54.5830078125,5,109,1019
249,0.49000000953674316,0.5600000023841858,-52.42105484008789,23,110,1019
250,0.5600000023841858,0.6299999952316284,-44.26699447631836,58,110,1019
251,0.6299999952316284,0.7300000190734863,-49.961669921875,53,110,1019
252,0.7300000190734863,0.8100000023841858,-51.51109313964844,47,111,1019
253,0.8100000023841858,0.9300000071525574,-44.22382736206055,97,111,1019
254,0.9300000071525574,1.0299999713897705,-58.597679138183594,29,112,1019
255,1.0299999713897705,1.1200000047683716,-41.68377685546875,63,112,1019
256,1.1200000047683716,1.2400000095367432,-39.057857513427734,88,112,1019
257,1.2400000095367432,1.8505624532699585,-47.660316467285156,57,112,1019
258,0.0,0.30000001192092896,-29.170429229736328,2,113,102
259,0.30000001192092896,0.5299999713897705,-46.2912483215332,3,114,102
260,0.5299999713897705,1.4447499513626099,-36.96976852416992,2,115,102
261,0.0,0.2800000011920929,-37.19565963745117,2,116,1020
262,0.2800000011920929,0.4699999988079071,-73.62430572509766,79,117,1020
263,0.4699999988079071,0.6499999761581421,-46.39772033691406,73,117,1020
264,0.6499999761581421,0.7300000190734863,-43.91914367675781,35,117,1020
265,0.7300000190734863,0.8100000023841858,-70.10882568359375,80,118,1020
266,0.8100000023841858,0.8899999856948853,-45.0588493347168,88,118,1020
267,0.8899999856948853,1.0499999523162842,-46.98982620239258,38,118,1020
268,1.0499999523162842,1.1399999856948853,-62.36452865600586,57,118,1020
269,1.1399999856948853,1.2799999713897705,-66.80516052246094,78,119,1020
270,1.2799999713897705,1.3300000429153442,-54.236412048339844,88,119,1020
271,1.3300000429153442,1.440000057220459,-42.66244888305664,24,119,1020
272,1.440000057220459,1.5099999904632568,-51.09170913696289,35,119,1020
273,1.5099999904632568,1.600000023841858,-59.79425048828125,9,120,1020
274,1.600000023841858,1.7999999523162842,-38.2753791809082,25,120,1020
275,1.7999999523162842,1.8799999952316284,-50.92068099975586,35,120,1020
276,1.8799999952316284,1.9500000476837158,-56.71474075317383,57,120,1020
277,1.9500000476837158,2.0,-74.07726287841797,83,121,1020
278,2.0,2.0899999141693115,-55.35400390625,35,121,1020
279,2.0899999141693115,2.190000057220459,-53.4924430847168,23,122,1020
280,2.190000057220459,2.3399999141693115,-43.5233039855957,77,122,1020
281,2.3399999141693115,2.490000009536743,-57.7931022644043,53,123,1020
282,2.490000009536743,2.569999933242798,-51.60639953613281,73,123,1020
283,2.569999933242798,2.640000104904175,-54.61589431762695,46,123,1020
284,2.640000104904175,2.690000057220459,-57.8098258972168,45,123,1020
285,2.690000057220459,2.7200000286102295,-53.72958755493164,70,123,1020
286,2.7200000286102295,2.7899999618530273,-49.468177795410156,8,123,1020
287,2.7899999618530273,2.8399999141693115,-52.467430114746094,70,123,1020
288,2.8399999141693115,2.890000104904175,-51.1749153137207,84,123,1020
289,2.890000104904175,2.9700000286102295,-61.25168228149414,80,124,1020
290,2.9700000286102295,3.0899999141693115,-47.686248779296875,63,124,1020
291,3.0899999141693115,3.119999885559082,-66.09716796875,88,124,1020
292,3.119999885559082,3.1700000762939453,-67.20181274414062,13,124,1020
293,3.1700000762939453,3.2799999713897705,-37.65163040161133,70,124,1020
294,3.2799999713897705,3.799999952316284,-39.01822280883789,35,124,1020
295,3.799999952316284,3.9051876068115234,-39.81540298461914,2,125,1020
296,0.0,0.23000000417232513,-30.45282554626465,2,126,1021
297,0.23000000417232513,0.3199999928474426,-57.10232162475586,83,127,1021
298,0.3199999928474426,0.4300000071525574,-46.615234375,83,128,1021
299,0.4300000071525574,0.5,-49.78623580932617,57,128,1021
300,0.5,0.5699999928474426,-48.69470977783203,53,129,1021
301,0.5699999928474426,0.6399999856948853,-43.402679443359375,73,129,1021
302,0.6399999856948853,0.7300000190734863,-40.31636428833008,88,129,1021
303,0.7300000190734863,0.7799999713897705,-43.847225189208984,24,129,1021
304,0.7799999713897705,0.9100000262260437,-55.505306243896484,23,130,1021
305,0.9100000262260437,1.0,-37.0711669921875,63,130,1021
306,1.0,1.0499999523162842,-52.373809814453125,88,130,1021
307,1.0499999523162842,1.090000033378601,-62.77931213378906,13,130,1021
308,1.090000033378601,1.1699999570846558,-55.878623962402344,45,131,1021
309,1.1699999570846558,1.2200000286102295,-52.964942932128906,70,131,1021
310,1.2200000286102295,1.3799999952316284,-59.83684539794922,14,132,1021
311,1.3799999952316284,1.5,-43.51841354370117,62,132,1021
312,1.5,1.649999976158142,-62.242881774902344,14,132,1021
313,1.649999976158142,2.063687562942505,-47.28974914550781,2,133,1021
314,0.0,0.30000001192092896,-40.16617202758789,2,134,1022
315,0.30000001192092896,0.4099999964237213,-54.0207633972168,83,135,1022
316,0.4099999964237213,0.5400000214576721,-59.06671905517578,20,135,1022
317,0.5400000214576721,0.6100000143051147,-55.760005950927734,11,136,1022
318,0.6100000143051147,0.6399999856948853,-48.38424301147461,73,136,1022
319,0.6399999856948853,0.7799999713897705,-36.40561294555664,88,136,1022
320,0.7799999713897705,0.8399999737739563,-47.32772445678711,70,136,1022
321,0.8399999737739563,0.8700000047683716,-65.38401794433594,84,136,1022
322,0.8700000047683716,0.949999988079071,-69.24193572998047,29,137,1022
323,0.949999988079071,1.0499999523162842,-47.72321701049805,62,137,1022
324,1.0499999523162842,1.1100000143051147,-50.61814498901367,32,137,1022
325,1.1100000143051147,1.190000057220459,-53.09606170654297,57,137,1022
326,1.190000057220459,1.2599999904632568,-53.279388427734375,47,138,1022
327,1.2599999904632568,1.2899999618530273,-59.4041633605957,70,138,1022
328,1.2899999618530273,1.3799999952316284,-45.9423942565918,32,138,1022
329,1.3799999952316284,1.4700000286102295,-38.10007858276367,63,138,1022
330,1.4700000286102295,1.5,-37.5090446472168,88,138,1022
331,1.5,1.7699999809265137,-37.8837776184082,38,138,1022
332,1.7699999809265137,2.2200000286102295,-37.616947174072266,2,139,1022
333,2.2200000286102295,2.3299999237060547,-52.810611724853516,23,140,1022
334,2.3299999237060547,2.359999895095825,-64.69029235839844,70,140,1022
335,2.359999895095825,2.450000047683716,-58.45479202270508,53,140,1022
336,2.450000047683716,2.4800000190734863,-57.01826477050781,72,141,1022
337,2.4800000190734863,2.680000066757202,-41.1836051940918,70,142,1022
338,2.680000066757202,2.799999952316284,-38.216678619384766,88,142,1022
339,2.799999952316284,2.9100000858306885,-36.731876373291016,18,142,1022
340,2.9100000858306885,2.950000047683716,-53.562416076660156,35,142,1022
341,2.950000047683716,3.049999952316284,-53.661651611328125,14,142,1022
342,3.049999952316284,3.119999885559082,-51.42142868041992,20,143,1022
343,3.119999885559082,3.190000057220459,-39.181514739990234,72,143,1022
344,3.190000057220459,3.2200000286102295,-49.6617546081543,70,144,1022
345,3.2200000286102295,3.319999933242798,-51.223228454589844,33,145,1022
346,3.319999933242798,3.4100000858306885,-45.62157440185547,25,145,1022
347,3.4100000858306885,3.4700000286102295,-65.2325210571289,48,145,1022
348,3.4700000286102295,3.5299999713897705,-53.18841552734375,83,145,1022
349,3.5299999713897705,3.619999885559082,-48.302913665771484,61,145,1022
350,3.619999885559082,3.690000057220459,-52.339195251464844,58,146,1022
351,3.690000057220459,3.7300000190734863,-61.28022003173828,45,146,1022
352,3.7300000190734863,3.799999952316284,-47.016632080078125,2,147,1022
353,3.799999952316284,3.9000000953674316,-50.31713104248047,47,148,1022
354,3.9000000953674316,4.119999885559082,-44.873390197753906,97,148,1022
355,4.119999885559082,4.46150016784668,-36.65958786010742,2,149,1022
356,0.0,0.3100000023841858,-32.45271301269531,2,150,1023
357,0.3100000023841858,0.6600000262260437,-48.88777160644531,3,151,1023
358,0.6600000262260437,1.812999963760376,-37.62651824951172,2,152,1023
359,0.0,0.5400000214576721,-36.84228515625,2,153,1024
360,0.5400000214576721,0.6600000262260437,-53.57698059082031,57,154,1024
361,0.6600000262260437,0.800000011920929,-48.768028259277344,83,154,1024
362,0.800000011920929,0.8399999737739563,-54.83299255371094,40,154,1024
363,0.8399999737739563,1.7280625104904175,-37.451908111572266,2,155,1024
364,0.0,0.33000001311302185,-32.15367889404297,2,156,1025
365,0.33000001311302185,0.4300000071525574,-51.663787841796875,16,157,1025
366,0.4300000071525574,0.6000000238418579,-43.179542541503906,38,157,1025
367,0.6000000238418579,0.6700000166893005,-56.78668212890625,57,157,1025
368,0.6700000166893005,0.8799999952316284,-38.857818603515625,58,158,1025
369,0.8799999952316284,0.9200000166893005,-59.136444091796875,35,158,1025
370,0.9200000166893005,1.0,-59.70170211791992,44,158,1025
371,1.0,1.1200000047683716,-44.12776184082031,77,158,1025
372,1.1200000047683716,1.2000000476837158,-63.461368560791016,57,158,1025
373,1.2000000476837158,1.25,-63.871070861816406,56,159,1025
374,1.25,1.2899999618530273,-42.784584045410156,83,159,1025
375,1.2899999618530273,1.340000033378601,-43.99290084838867,84,159,1025
376,1.340000033378601,1.399999976158142,-52.53330612182617,9,160,1025
377,1.399999976158142,1.4299999475479126,-55.6284065246582,24,160,1025
378,1.4299999475479126,1.5399999618530273,-46.581687927246094,92,161,1025
379,1.5399999618530273,1.6299999952316284,-50.79942321777344,46,161,1025
380,1.6299999952316284,1.6699999570846558,-50.33375549316406,88,161,1025
381,1.6699999570846558,1.75,-38.806453704833984,18,161,1025
382,1.75,1.7799999713897705,-60.133113861083984,45,161,1025
383,1.7799999713897705,1.899999976158142,-52.98503494262695,20,161,1025
384,1.899999976158142,1.9299999475479126,-54.61106491088867,65,161,1025
385,1.9299999475479126,1.9900000095367432,-39.8577880859375,88,161,1025
386,1.9900000095367432,2.0199999809265137,-43.25582504272461,56,161,1025
387,2.0199999809265137,2.190000057220459,-34.349609375,72,161,1025
388,2.190000057220459,2.299999952316284,-51.890830993652344,13,161,1025
389,2.299999952316284,2.380000114440918,-40.19032287597656,2,162,1025
390,2.380000114440918,2.4600000381469727,-55.40961456298828,83,163,1025
391,2.4600000381469727,2.559999942779541,-45.28760528564453,20,163,1025
392,2.559999942779541,2.5899999141693115,-46.074462890625,26,164,1025
393,2.5899999141693115,2.630000114440918,-41.55962371826172,97,164,1025
394,2.630000114440918,2.759999990463257,-45.864891052246094,103,165,1025
395,2.759999990463257,2.8399999141693115,-43.098793029785156,83,165,1025
396,2.8399999141693115,2.890000104904175,-49.79649353027344,61,165,1025
397,2.890000104904175,2.930000066757202,-56.94321060180664,27,165,1025
398,2.930000066757202,2.990000009536743,-55.74956130981445,16,166,1025
399,2.990000009536743,3.0299999713897705,-47.20545959472656,73,166,1025
400,3.0299999713897705,3.0899999141693115,-49.82662582397461,32,166,1025
401,3.0899999141693115,3.2300000190734863,-59.34638214111328,50,167,1025
402,3.2300000190734863,3.2799999713897705,-51.38493728637695,88,167,1025
403,3.2799999713897705,3.4200000762939453,-45.68909454345703,97,167,1025
